order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00387,387,110,CUST_0110,3/13/2023,2023-10-26T23:55:00.000Z,PROD_088,150,9,1,296.25,225.00,112.23,246.82,24.55,35.58,41.63,processing,CANCELLED,debit_card,8021 Pine Rd,,
ORD_00388,388,88,CUST_0088,11/11/2023,2023-12-03T01:51:00.000Z,PROD_089,148,7,3,320.01,334.01,820.67,372.25,0.00,9.15,28.36,,pending,debit_card,7779 Main St,,TRK291631
ORD_00389,389,322,CUST_0322,7/4/2023,2023-01-11T03:44:00.000Z,PROD_114,161,1,2,169.69,382.30,785.75,392.11,11.98,25.93,26.38,processing,processing,bank_transfer,1382 Pine Rd,,TRK134521
ORD_00390,390,417,CUST_0417,2023-03-12,2023-11-07T10:09:00.000Z,PROD_035,120,8,4,469.61,285.75,508.37,40.88,0.00,16.88,11.20,,CANCELLED,bank_transfer,2769 Oak Ave,Special delivery instructions,TRK574983
ORD_00391,391,351,CUST_0351,1/17/2023,2023-12-05T20:28:00.000Z,PROD_009,195,4,2,402.55,346.21,620.11,770.14,9.72,32.81,8.85,pending,delivered,debit_card,4733 Main St,Special delivery instructions,
ORD_00392,392,120,CUST_0120,2023-10-10,2022-12-31T19:31:00.000Z,PROD_103,57,2,5,280.03,134.27,127.28,612.38,10.72,46.65,0.00,CANCELLED,SHIPPED,paypal,2172 Pine Rd,,
ORD_00393,393,377,CUST_0377,2023-05-06,2023-04-25T00:03:00.000Z,PROD_196,136,9,5,156.06,137.15,331.16,527.79,0.00,18.56,0.00,,SHIPPED,paypal,7462 Main St,Special delivery instructions,TRK234722
ORD_00394,394,229,CUST_0229,1/5/2023,2023-11-18T22:05:00.000Z,PROD_010,99,6,4,259.61,124.66,851.54,740.05,7.89,27.30,0.00,processing,delivered,debit_card,6195 Main St,,TRK238487
ORD_00395,395,197,CUST_0197,12/2/2023,2023-10-17T16:54:00.000Z,PROD_158,144,4,4,276.46,339.82,378.21,599.19,22.31,33.17,0.00,delivered,returned,cash,8077 Oak Ave,,TRK947128
ORD_00396,396,314,CUST_0314,,2023-10-03T21:06:00.000Z,PROD_087,52,6,1,228.75,258.65,915.69,286.35,8.33,6.82,0.00,CANCELLED,CANCELLED,debit_card,9028 Pine Rd,,TRK323067
ORD_00397,397,439,CUST_0439,,2023-05-02T13:03:00.000Z,PROD_140,137,9,4,48.02,213.41,793.86,513.61,0.00,24.91,49.23,returned,pending,debit_card,1252 Oak Ave,,TRK866196
ORD_00398,398,326,CUST_0326,6/24/2023,,PROD_106,54,2,5,247.32,176.72,367.30,616.71,0.00,21.16,0.00,CANCELLED,SHIPPED,cash,3460 Oak Ave,,
ORD_00399,399,59,CUST_0059,2023-07-31,,PROD_018,143,8,2,180.72,78.80,1020.99,409.98,22.13,35.91,0.00,SHIPPED,,paypal,1075 Oak Ave,,
ORD_00400,400,169,CUST_0169,1/26/2023,,PROD_108,9,5,3,309.00,405.26,886.12,148.82,8.12,8.78,0.00,delivered,CANCELLED,paypal,668 Pine Rd,,TRK723974
ORD_00401,401,284,CUST_0284,10/23/2023,2023-12-10T12:18:00.000Z,PROD_165,195,6,3,247.65,222.49,978.70,789.69,0.00,17.82,3.22,CANCELLED,returned,cash,2428 Oak Ave,,TRK883973
ORD_00402,402,75,CUST_0075,11/12/2023,,PROD_179,79,3,4,337.13,37.87,747.06,755.83,12.98,33.95,0.00,delivered,returned,cash,8121 Main St,,TRK281250
ORD_00403,403,396,CUST_0396,,2023-09-24T06:12:00.000Z,PROD_106,72,1,5,240.57,195.23,871.04,835.27,18.41,7.76,0.00,returned,delivered,cash,6728 Main St,,TRK312980
ORD_00404,404,487,CUST_0487,4/18/2023,2023-09-15T12:31:00.000Z,PROD_053,196,4,1,347.72,87.25,924.19,178.75,23.07,18.77,0.00,SHIPPED,SHIPPED,cash,6161 Main St,,TRK849873
ORD_00405,405,475,CUST_0475,2023-02-05,,PROD_105,108,10,1,226.84,296.63,270.04,709.97,5.49,44.62,0.00,pending,delivered,cash,336 Pine Rd,,
ORD_00406,406,166,CUST_0166,6/9/2023,2023-04-25T21:52:00.000Z,PROD_013,66,1,1,453.12,15.45,141.67,721.01,12.42,11.57,0.00,CANCELLED,CANCELLED,paypal,7902 Pine Rd,,
ORD_00407,407,445,CUST_0445,4/23/2023,,PROD_108,190,2,4,373.34,123.53,404.36,558.06,0.00,2.38,0.00,pending,returned,bank_transfer,8979 Main St,,TRK471243
ORD_00408,408,254,CUST_0254,,2023-09-09T03:31:00.000Z,PROD_124,79,2,3,131.91,148.59,892.47,703.84,18.09,39.52,32.79,SHIPPED,,debit_card,6884 Pine Rd,,
ORD_00409,409,201,CUST_0201,2023-11-17,,PROD_129,97,3,1,496.87,231.20,840.50,383.41,0.00,33.72,0.00,delivered,pending,credit_card,6810 Main St,Special delivery instructions,TRK477197
ORD_00410,410,273,CUST_0273,2023-06-17,2023-02-26T07:41:00.000Z,PROD_160,180,7,3,66.80,119.16,992.83,114.29,9.73,32.58,0.00,SHIPPED,processing,bank_transfer,7268 Oak Ave,Special delivery instructions,TRK773991
ORD_00411,411,230,CUST_0230,6/10/2023,2023-10-05T20:42:00.000Z,PROD_134,27,4,3,379.07,207.88,873.40,734.36,7.64,29.07,0.00,SHIPPED,processing,debit_card,4635 Pine Rd,Special delivery instructions,TRK350201
ORD_00412,412,56,CUST_0056,12/20/2023,2023-08-07T11:18:00.000Z,PROD_029,60,5,4,261.56,353.44,497.89,277.63,22.04,45.13,0.00,delivered,CANCELLED,bank_transfer,8695 Main St,,TRK596755
ORD_00413,413,150,CUST_0150,10/28/2023,,PROD_106,135,2,4,14.35,113.83,557.99,724.09,0.00,18.51,0.95,CANCELLED,SHIPPED,paypal,1643 Main St,,TRK302078
ORD_00414,414,203,CUST_0203,2023-10-14,2023-02-14T09:17:00.000Z,PROD_139,94,3,1,125.59,213.67,51.21,93.07,24.67,40.16,0.00,pending,processing,paypal,8960 Pine Rd,,TRK274210
ORD_00415,415,347,CUST_0347,9/1/2023,2023-02-13T22:30:00.000Z,PROD_006,7,1,4,256.18,323.88,261.82,388.75,21.89,33.15,0.00,SHIPPED,delivered,cash,9096 Oak Ave,,
ORD_00416,416,74,CUST_0074,2023-07-08,,PROD_165,77,6,4,173.33,247.07,746.98,508.23,14.22,19.02,0.00,processing,processing,credit_card,6181 Oak Ave,Special delivery instructions,TRK876744
ORD_00417,417,129,CUST_0129,2023-02-26,2023-07-26T14:46:00.000Z,PROD_004,89,5,5,135.75,253.25,90.86,268.75,22.82,40.84,42.56,CANCELLED,returned,credit_card,2977 Pine Rd,,TRK878755
ORD_00418,418,336,CUST_0336,6/23/2023,2023-08-21T06:31:00.000Z,PROD_113,190,2,5,494.00,116.76,981.54,119.37,0.00,3.65,0.00,CANCELLED,delivered,credit_card,2180 Pine Rd,Special delivery instructions,TRK589453
ORD_00419,419,197,CUST_0197,11/6/2023,2023-06-02T09:43:00.000Z,PROD_068,19,7,2,368.70,268.37,217.68,641.50,15.08,11.67,0.00,returned,processing,bank_transfer,3972 Oak Ave,Special delivery instructions,
ORD_00420,420,432,CUST_0432,11/3/2023,2023-10-13T15:32:00.000Z,PROD_177,128,3,3,490.49,79.51,401.68,240.74,11.97,9.30,36.65,processing,returned,bank_transfer,4144 Oak Ave,,
ORD_00421,421,314,CUST_0314,2023-10-09,,PROD_050,53,10,4,454.91,308.41,900.09,740.76,0.00,32.77,15.91,delivered,processing,cash,9727 Pine Rd,,TRK954066
ORD_00422,422,152,CUST_0152,2023-01-15,2023-09-18T20:42:00.000Z,PROD_187,176,6,5,450.91,354.60,299.21,380.78,0.00,33.28,42.84,delivered,processing,cash,8322 Main St,,
ORD_00423,423,219,CUST_0219,7/4/2023,2023-10-19T06:29:00.000Z,PROD_188,81,1,2,190.65,221.12,562.76,368.50,0.00,48.67,45.86,pending,pending,bank_transfer,1370 Oak Ave,,
ORD_00424,424,82,CUST_0082,9/10/2023,2023-06-17T05:04:00.000Z,PROD_109,127,8,4,319.05,151.55,387.30,308.97,7.90,42.59,0.00,pending,delivered,cash,6181 Oak Ave,Special delivery instructions,TRK880674
ORD_00425,425,443,CUST_0443,11/11/2023,2023-05-08T04:26:00.000Z,PROD_197,130,9,1,128.13,95.86,144.56,443.96,0.00,16.15,0.00,returned,CANCELLED,bank_transfer,1168 Pine Rd,,
ORD_00426,426,321,CUST_0321,2023-05-26,,PROD_035,85,4,1,469.50,122.33,90.12,391.03,11.37,25.60,0.00,returned,,credit_card,6998 Main St,,TRK686000
ORD_00427,427,297,CUST_0297,3/12/2023,,PROD_153,170,9,3,402.67,103.14,644.01,194.71,12.57,10.90,32.50,,delivered,debit_card,2407 Pine Rd,,TRK588374
ORD_00428,428,168,CUST_0168,2023-07-11,,PROD_144,104,4,1,295.29,192.01,439.05,159.66,0.00,48.42,0.00,SHIPPED,returned,credit_card,2009 Oak Ave,,TRK445964
ORD_00429,429,263,CUST_0263,2023-12-25,2023-06-19T00:10:00.000Z,PROD_122,2,8,2,256.31,20.54,441.33,667.26,19.99,14.36,47.07,,SHIPPED,debit_card,1861 Main St,,
ORD_00430,430,53,CUST_0053,6/1/2023,2023-11-23T21:03:00.000Z,PROD_149,133,9,5,57.51,311.92,649.91,53.15,0.00,20.61,1.63,delivered,SHIPPED,bank_transfer,8106 Oak Ave,,TRK964306
ORD_00431,431,388,CUST_0388,2023-06-14,,PROD_074,30,2,5,105.73,293.26,289.80,198.74,11.52,25.41,1.34,CANCELLED,processing,cash,97 Pine Rd,Special delivery instructions,
ORD_00432,432,127,CUST_0127,9/17/2023,2023-08-02T23:02:00.000Z,PROD_009,113,5,4,347.05,362.76,160.70,610.81,11.61,27.52,25.01,pending,,cash,3257 Oak Ave,,
ORD_00433,433,357,CUST_0357,8/3/2023,2023-12-23T12:11:00.000Z,PROD_063,65,8,5,337.31,345.49,437.70,265.67,19.04,26.37,0.00,,processing,bank_transfer,8641 Pine Rd,,
ORD_00434,434,386,CUST_0386,2023-04-18,2023-11-13T03:01:00.000Z,PROD_047,90,5,4,509.22,40.78,904.73,701.54,12.77,47.78,0.00,,returned,cash,1603 Oak Ave,,
ORD_00435,435,340,CUST_0340,2023-04-02,,PROD_085,33,4,3,80.34,74.91,619.89,799.63,20.29,33.63,37.68,,CANCELLED,debit_card,8831 Pine Rd,Special delivery instructions,
ORD_00436,436,424,CUST_0424,4/17/2023,2023-05-02T10:37:00.000Z,PROD_171,181,5,5,465.11,203.31,118.57,400.44,5.59,26.21,0.00,pending,delivered,paypal,3138 Pine Rd,,TRK655873
ORD_00437,437,380,CUST_0380,6/24/2023,2023-09-14T05:44:00.000Z,PROD_062,18,6,4,296.30,359.31,758.50,762.92,0.00,7.18,10.82,returned,processing,bank_transfer,1340 Pine Rd,Special delivery instructions,
ORD_00438,438,350,CUST_0350,1/8/2023,2023-05-12T01:10:00.000Z,PROD_125,153,3,2,19.57,249.06,740.29,679.49,16.73,34.24,0.00,CANCELLED,SHIPPED,paypal,3654 Pine Rd,Special delivery instructions,TRK590335
ORD_00439,439,80,CUST_0080,2/22/2023,,PROD_108,101,1,2,420.65,51.04,1047.65,475.68,17.49,41.56,7.95,pending,,cash,1857 Pine Rd,,TRK688130
ORD_00440,440,302,CUST_0302,7/19/2023,2023-12-25T01:04:00.000Z,PROD_115,143,2,2,27.43,63.83,1030.75,814.91,13.77,11.05,0.00,pending,pending,bank_transfer,1125 Pine Rd,,TRK281969
ORD_00441,441,399,CUST_0399,2023-12-26,2023-08-09T12:49:00.000Z,PROD_001,138,2,1,170.80,250.12,402.37,233.65,8.51,20.27,0.00,returned,processing,debit_card,2712 Main St,,TRK342054
ORD_00442,442,476,CUST_0476,,,PROD_164,74,7,5,116.88,181.66,663.75,228.12,15.00,28.94,0.00,returned,pending,cash,5113 Oak Ave,Special delivery instructions,TRK141540
ORD_00443,443,175,CUST_0175,3/5/2023,2023-08-16T12:38:00.000Z,PROD_115,192,8,3,85.04,242.60,632.89,508.55,0.00,5.42,0.00,,processing,bank_transfer,3113 Main St,,
ORD_00444,444,366,CUST_0366,9/13/2023,2023-05-05T01:16:00.000Z,PROD_191,73,4,2,120.64,374.08,173.27,198.95,19.15,29.74,0.00,,returned,paypal,2379 Pine Rd,,
ORD_00445,445,367,CUST_0367,2023-12-14,,PROD_111,7,7,1,300.69,281.81,807.79,153.09,0.00,18.98,0.00,SHIPPED,delivered,debit_card,4085 Main St,,TRK604190
ORD_00446,446,343,CUST_0343,,2023-01-16T00:03:00.000Z,PROD_096,137,9,2,329.41,308.97,551.42,370.08,8.17,10.00,0.00,pending,returned,bank_transfer,3719 Oak Ave,,
ORD_00447,447,101,CUST_0101,1/10/2023,2023-10-22T06:59:00.000Z,PROD_074,60,10,1,222.65,345.94,543.58,528.64,18.48,10.67,0.00,processing,CANCELLED,debit_card,5077 Oak Ave,,TRK337214
ORD_00448,448,423,CUST_0423,2023-05-19,,PROD_059,90,6,4,344.85,131.23,811.23,359.16,10.97,36.37,0.00,SHIPPED,returned,credit_card,3108 Pine Rd,,TRK560621
ORD_00449,449,93,CUST_0093,2023-01-02,,PROD_023,186,6,2,45.93,258.42,614.85,517.05,24.47,12.56,0.00,processing,SHIPPED,cash,7729 Oak Ave,,TRK222264
ORD_00450,450,450,CUST_0450,7/25/2023,2023-11-03T23:35:00.000Z,PROD_200,138,9,3,431.47,123.02,746.74,210.07,11.93,51.03,0.00,SHIPPED,pending,debit_card,7367 Pine Rd,,
ORD_00451,451,311,CUST_0311,6/7/2023,2023-06-14T04:28:00.000Z,PROD_038,27,3,3,460.43,159.22,565.38,285.58,13.23,13.70,0.00,SHIPPED,returned,debit_card,9317 Pine Rd,,TRK343080
ORD_00452,452,54,CUST_0054,3/16/2023,2023-07-06T23:46:00.000Z,PROD_115,177,9,4,228.82,222.81,987.49,483.26,8.20,48.68,0.00,,SHIPPED,debit_card,9395 Pine Rd,,
ORD_00453,453,438,CUST_0438,2023-09-03,2023-01-18T07:34:00.000Z,PROD_104,141,5,4,407.12,22.37,720.02,158.63,16.15,2.08,0.00,,processing,bank_transfer,8010 Main St,,
ORD_00454,454,310,CUST_0310,10/23/2023,2023-04-20T22:33:00.000Z,PROD_015,35,7,1,173.61,184.75,767.85,650.23,0.00,33.69,18.67,CANCELLED,,cash,1814 Pine Rd,,
ORD_00455,455,477,CUST_0477,2023-03-09,2023-05-02T13:11:00.000Z,PROD_111,10,10,5,11.28,137.36,1004.34,366.97,0.00,44.24,0.00,processing,SHIPPED,credit_card,54 Main St,,
ORD_00456,456,23,CUST_0023,2023-03-17,2023-11-06T04:34:00.000Z,PROD_087,124,2,4,221.64,273.85,780.61,493.32,13.73,47.20,0.00,pending,processing,cash,6331 Pine Rd,,TRK269228
ORD_00457,457,295,CUST_0295,6/11/2023,,PROD_049,189,7,4,273.70,44.63,69.46,789.41,24.15,40.00,0.00,SHIPPED,processing,bank_transfer,2773 Oak Ave,,TRK713285
ORD_00458,458,207,CUST_0207,4/17/2023,2023-07-10T18:10:00.000Z,PROD_042,137,3,2,242.67,199.53,978.07,769.61,16.16,3.43,0.00,CANCELLED,processing,credit_card,8538 Pine Rd,,
ORD_00459,459,249,CUST_0249,9/11/2023,2023-03-18T17:19:00.000Z,PROD_011,2,10,2,421.97,312.48,848.08,287.72,21.75,9.82,0.00,CANCELLED,delivered,credit_card,4532 Oak Ave,,TRK866982
ORD_00460,460,142,CUST_0142,2023-04-23,2023-10-24T22:23:00.000Z,PROD_188,129,1,2,353.29,373.32,513.03,666.36,5.89,13.06,29.55,CANCELLED,,bank_transfer,2325 Main St,,TRK605939
ORD_00461,461,46,CUST_0046,8/4/2023,,PROD_013,160,3,1,54.10,61.22,242.16,446.71,23.13,9.93,24.13,CANCELLED,,paypal,510 Main St,Special delivery instructions,TRK573999
ORD_00462,462,227,CUST_0227,2023-09-01,2023-06-04T12:50:00.000Z,PROD_036,127,6,2,280.25,291.59,821.33,43.95,14.69,8.98,1.99,returned,processing,cash,5340 Pine Rd,,TRK809955
ORD_00463,463,60,CUST_0060,1/12/2023,,PROD_104,102,8,1,154.00,395.14,602.92,154.36,0.00,50.66,0.00,CANCELLED,delivered,paypal,3922 Main St,,TRK299448
ORD_00464,464,118,CUST_0118,7/6/2023,2023-02-19T11:24:00.000Z,PROD_026,160,3,3,70.25,63.62,235.83,298.66,13.55,39.59,15.65,CANCELLED,processing,bank_transfer,9572 Pine Rd,,TRK141821
ORD_00465,465,404,CUST_0404,3/16/2023,2023-04-26T14:49:00.000Z,PROD_082,109,5,4,11.91,228.62,108.28,663.34,9.14,23.08,0.00,SHIPPED,,credit_card,1125 Oak Ave,,TRK353576
ORD_00466,466,227,CUST_0227,2023-02-17,2023-09-13T06:40:00.000Z,PROD_151,185,2,5,293.97,410.83,723.17,767.54,0.00,19.08,0.00,delivered,delivered,cash,7473 Pine Rd,,
ORD_00467,467,100,CUST_0100,8/15/2023,2023-10-27T19:25:00.000Z,PROD_086,22,4,1,335.93,217.22,467.37,183.06,17.86,27.25,3.36,delivered,SHIPPED,bank_transfer,1211 Main St,Special delivery instructions,TRK981534
ORD_00468,468,254,CUST_0254,2023-03-20,2023-01-21T07:07:00.000Z,PROD_187,64,3,3,386.73,30.41,676.70,487.25,10.61,18.82,0.00,delivered,pending,debit_card,6324 Main St,,
ORD_00469,469,210,CUST_0210,2023-05-31,2023-10-06T12:45:00.000Z,PROD_110,52,2,3,27.42,148.84,790.47,455.32,0.00,27.13,13.46,CANCELLED,processing,bank_transfer,7212 Main St,Special delivery instructions,
ORD_00470,470,300,CUST_0300,4/26/2023,,PROD_131,36,6,4,105.90,222.02,400.56,54.33,7.53,36.92,0.00,pending,CANCELLED,paypal,3007 Main St,,TRK265134
ORD_00471,471,452,CUST_0452,3/16/2023,2023-07-10T05:35:00.000Z,PROD_146,95,7,4,118.12,229.58,211.92,154.45,11.98,46.22,0.00,SHIPPED,SHIPPED,bank_transfer,6411 Oak Ave,,
ORD_00472,472,210,CUST_0210,4/12/2023,2023-05-13T14:24:00.000Z,PROD_001,59,4,1,72.09,130.96,126.91,466.85,21.45,34.51,8.90,processing,delivered,debit_card,6285 Oak Ave,,
ORD_00473,473,320,CUST_0320,2023-11-16,2023-06-10T09:40:00.000Z,PROD_033,134,2,1,479.46,110.31,90.72,479.23,0.00,25.10,0.00,CANCELLED,SHIPPED,cash,7530 Oak Ave,,
ORD_00474,474,342,CUST_0342,2023-09-23,2023-10-07T13:19:00.000Z,PROD_123,27,4,5,393.00,163.00,837.44,122.96,0.00,31.52,0.00,,delivered,debit_card,2113 Pine Rd,Special delivery instructions,TRK995503
ORD_00475,475,304,CUST_0304,11/10/2023,2023-02-18T11:15:00.000Z,PROD_107,150,8,2,404.95,313.75,688.72,549.13,8.04,2.51,0.00,CANCELLED,processing,debit_card,7517 Pine Rd,,TRK339299
ORD_00476,476,480,CUST_0480,2023-11-24,,PROD_152,173,1,5,406.74,350.89,430.27,118.05,12.28,24.00,0.00,processing,,bank_transfer,5992 Pine Rd,,TRK486643
ORD_00477,477,443,CUST_0443,,2023-02-01T00:03:00.000Z,PROD_060,37,7,4,366.84,335.74,81.87,123.04,0.00,17.16,30.58,pending,,cash,7542 Main St,,TRK985574
ORD_00478,478,61,CUST_0061,2023-10-23,2023-10-18T22:15:00.000Z,PROD_138,197,6,3,463.21,145.14,328.24,479.96,13.25,51.10,0.00,,processing,cash,2699 Oak Ave,,TRK508837
ORD_00479,479,407,CUST_0407,2023-05-27,,PROD_171,40,1,1,397.11,273.02,840.64,613.47,0.00,39.47,19.93,,CANCELLED,cash,8405 Main St,Special delivery instructions,TRK870596
ORD_00480,480,280,CUST_0280,11/8/2023,2023-10-01T22:24:00.000Z,PROD_036,42,4,2,27.27,336.11,387.71,249.93,22.64,46.91,0.00,SHIPPED,SHIPPED,bank_transfer,4704 Oak Ave,,TRK715766
ORD_00481,481,310,CUST_0310,12/14/2023,2023-12-09T15:24:00.000Z,PROD_131,64,1,2,471.62,111.61,767.85,488.42,9.53,5.04,22.44,CANCELLED,pending,bank_transfer,9821 Pine Rd,,
ORD_00482,482,281,CUST_0281,8/11/2023,,PROD_028,89,6,4,348.59,179.96,177.19,481.43,0.00,15.17,33.79,SHIPPED,CANCELLED,cash,6006 Oak Ave,Special delivery instructions,
ORD_00483,483,493,CUST_0493,5/18/2023,2023-09-01T23:56:00.000Z,PROD_099,12,9,2,501.83,164.12,428.63,815.76,19.03,7.51,0.00,delivered,returned,paypal,8050 Main St,Special delivery instructions,
ORD_00484,484,60,CUST_0060,3/26/2023,2023-01-05T05:19:00.000Z,PROD_107,12,7,3,298.16,143.25,148.16,159.86,0.00,41.49,33.19,,processing,debit_card,2283 Pine Rd,Special delivery instructions,TRK262142
ORD_00485,485,86,CUST_0086,,2023-03-25T14:50:00.000Z,PROD_037,57,9,1,430.59,376.67,711.16,46.16,23.33,50.80,0.00,pending,,debit_card,4754 Oak Ave,,
ORD_00486,486,157,CUST_0157,2023-12-20,2023-10-24T07:19:00.000Z,PROD_192,39,3,3,242.23,332.99,1000.38,646.34,12.27,30.51,19.93,,processing,credit_card,9927 Oak Ave,,
ORD_00487,487,236,CUST_0236,5/21/2023,2023-04-26T00:01:00.000Z,PROD_103,27,2,1,236.01,236.89,926.53,422.53,13.16,8.12,0.00,processing,pending,debit_card,8761 Pine Rd,,TRK824676
ORD_00488,488,229,CUST_0229,2/13/2023,,PROD_139,163,8,4,195.45,258.86,594.89,186.39,5.69,18.88,24.66,,SHIPPED,bank_transfer,9558 Pine Rd,Special delivery instructions,TRK170787
ORD_00489,489,208,CUST_0208,7/7/2023,2023-08-11T13:39:00.000Z,PROD_133,125,4,2,80.69,371.66,136.65,288.92,20.61,41.82,0.00,delivered,processing,debit_card,8197 Oak Ave,,TRK803921
ORD_00490,490,85,CUST_0085,1/26/2023,2023-12-17T01:25:00.000Z,PROD_129,37,5,2,132.87,206.16,1006.34,258.23,5.29,47.97,0.00,returned,delivered,credit_card,6241 Pine Rd,,TRK203588
ORD_00491,491,131,CUST_0131,2023-03-12,2023-11-15T19:35:00.000Z,PROD_134,141,4,4,191.37,376.93,827.74,46.85,6.41,13.32,0.00,delivered,returned,credit_card,9892 Main St,,TRK374749
ORD_00492,492,439,CUST_0439,4/2/2023,,PROD_093,155,10,1,406.32,325.01,745.62,299.93,17.42,41.06,0.00,SHIPPED,pending,debit_card,6254 Main St,Special delivery instructions,
ORD_00493,493,79,CUST_0079,2023-08-19,2023-07-07T11:44:00.000Z,PROD_159,121,2,5,61.77,131.89,677.22,327.65,7.59,11.52,3.98,CANCELLED,returned,debit_card,2791 Main St,,
ORD_00494,494,49,CUST_0049,7/22/2023,2023-10-25T22:26:00.000Z,PROD_054,105,6,3,364.52,77.10,740.49,260.89,21.87,47.07,33.01,returned,delivered,cash,4474 Oak Ave,,TRK819096
ORD_00495,495,132,CUST_0132,10/27/2023,2023-02-10T20:44:00.000Z,PROD_024,43,10,5,63.37,410.62,340.15,419.19,9.32,2.19,0.00,processing,delivered,debit_card,5792 Pine Rd,,
ORD_00496,496,84,CUST_0084,2/27/2023,2023-02-19T16:12:00.000Z,PROD_073,179,5,1,455.58,302.32,377.58,422.38,7.90,49.39,44.18,pending,CANCELLED,cash,8579 Main St,Special delivery instructions,
ORD_00497,497,350,CUST_0350,2023-07-19,2023-11-09T16:56:00.000Z,PROD_122,41,4,4,401.86,192.48,845.85,513.00,20.04,44.83,0.00,,delivered,debit_card,334 Oak Ave,,
ORD_00498,498,336,CUST_0336,8/4/2023,2023-04-10T10:41:00.000Z,PROD_182,159,10,3,410.02,26.49,163.35,259.19,0.00,47.05,25.12,pending,SHIPPED,paypal,4744 Main St,Special delivery instructions,
ORD_00499,499,126,CUST_0126,11/1/2023,2023-11-18T10:40:00.000Z,PROD_060,141,5,1,491.08,179.53,356.53,597.85,18.92,38.42,36.02,returned,returned,bank_transfer,2601 Pine Rd,,TRK735528
ORD_00500,500,198,CUST_0198,5/3/2023,,PROD_055,44,5,3,104.74,79.47,221.84,736.42,5.06,38.54,0.00,,SHIPPED,paypal,6104 Main St,,TRK617623
ORD_00501,501,483,CUST_0483,2023-10-08,,PROD_107,9,7,2,392.84,231.44,898.67,665.82,18.55,24.99,21.12,pending,delivered,bank_transfer,3426 Pine Rd,,TRK140639
ORD_00502,502,230,CUST_0230,3/17/2023,2023-09-05T10:03:00.000Z,PROD_063,76,1,4,438.74,164.18,308.92,471.94,0.00,35.60,0.00,returned,processing,debit_card,2077 Oak Ave,,
ORD_00503,503,152,CUST_0152,2023-03-24,2023-03-16T13:13:00.000Z,PROD_113,11,1,1,162.10,230.12,86.93,504.24,13.09,25.68,0.00,returned,delivered,bank_transfer,6075 Main St,Special delivery instructions,TRK977634
ORD_00504,504,239,CUST_0239,6/13/2023,,PROD_039,54,8,5,359.12,111.50,602.27,496.83,0.00,11.75,0.00,processing,pending,credit_card,6848 Main St,,
ORD_00505,505,3,CUST_0003,10/12/2023,2023-05-22T07:16:00.000Z,PROD_025,80,3,1,452.05,243.66,477.89,800.41,19.18,27.83,0.00,pending,pending,bank_transfer,8685 Pine Rd,,
ORD_00506,506,262,CUST_0262,9/20/2023,2023-04-08T20:55:00.000Z,PROD_196,82,2,2,209.03,199.85,330.55,156.49,21.12,12.88,0.00,,delivered,debit_card,6395 Main St,,TRK531786
ORD_00507,507,199,CUST_0199,1/20/2023,2023-11-28T13:02:00.000Z,PROD_143,85,10,5,404.36,219.61,51.91,720.79,0.00,34.11,3.50,CANCELLED,pending,bank_transfer,7918 Main St,,
ORD_00508,508,104,CUST_0104,7/5/2023,2023-01-13T20:46:00.000Z,PROD_043,83,4,4,301.26,149.61,1049.12,521.57,0.00,24.37,35.94,pending,delivered,credit_card,6361 Oak Ave,,TRK847043
ORD_00509,509,464,CUST_0464,9/4/2023,2023-08-28T10:24:00.000Z,PROD_124,186,3,5,504.37,243.62,738.59,397.10,0.00,30.63,21.73,returned,SHIPPED,cash,642 Oak Ave,,
ORD_00510,510,111,CUST_0111,2023-08-02,2023-07-03T20:56:00.000Z,PROD_058,4,2,4,152.65,106.87,927.32,644.77,7.96,39.03,0.00,delivered,SHIPPED,credit_card,7006 Pine Rd,Special delivery instructions,
ORD_00511,511,476,CUST_0476,5/12/2023,2023-12-17T18:54:00.000Z,PROD_014,3,3,2,61.61,236.00,997.36,365.96,17.38,29.75,0.00,returned,CANCELLED,credit_card,8023 Main St,,TRK608317
ORD_00512,512,124,CUST_0124,4/1/2023,2023-10-28T18:08:00.000Z,PROD_044,81,3,5,81.22,196.42,278.48,691.39,0.00,40.31,21.11,CANCELLED,pending,bank_transfer,5265 Pine Rd,Special delivery instructions,TRK674187
ORD_00513,513,181,CUST_0181,3/22/2023,2023-02-15T23:58:00.000Z,PROD_183,187,1,2,248.98,368.84,557.58,501.63,9.26,14.62,0.00,delivered,delivered,paypal,9359 Pine Rd,,TRK673413
ORD_00514,514,291,CUST_0291,2023-06-05,2023-05-04T16:55:00.000Z,PROD_054,74,10,5,122.70,197.42,431.20,240.39,0.00,15.41,0.00,CANCELLED,,cash,7452 Oak Ave,Special delivery instructions,
ORD_00515,515,486,CUST_0486,2023-09-15,2023-05-18T06:50:00.000Z,PROD_035,183,10,5,473.86,183.83,428.45,433.71,0.00,14.49,9.30,processing,SHIPPED,paypal,5633 Pine Rd,,
ORD_00516,516,495,CUST_0495,12/17/2023,2023-08-08T07:58:00.000Z,PROD_114,10,8,5,174.96,145.27,255.08,663.00,20.47,45.98,0.00,,delivered,cash,883 Pine Rd,,TRK220321
