order_id,customer_id,order_date,order_datetime,product_id,item_id,quantity,unit_price,total_amount,order_total,shipping_cost,tax,discount,status,payment_method,shipping_address,tracking_number,quantity_conflict,total_mismatch
ORD_00421,314,2023-10-09,2023-10-09 12:00:00,PROD_050,53,10,454.91,4533.1900000000005,4565.960000000001,0.0,32.77,15.91,DELIVERED,cash,9727 Pine Rd,TRK954066,True,True
ORD_00422,152,2023-01-15,2023-09-18 20:42:00+00:00,PROD_187,176,6,450.91,2662.62,2695.9,0.0,33.28,42.84,DELIVERED,cash,8322 Main St,TRK976909,True,True
ORD_00423,219,2023-07-04,2023-10-19 06:29:00+00:00,PROD_188,81,2,190.65,335.44,384.11,0.0,48.67,45.86,PENDING,bank_transfer,1370 Oak Ave,,True,True
ORD_00424,82,2023-09-10,2023-06-17 05:04:00+00:00,PROD_109,127,8,319.05,2552.4,2602.8900000000003,7.9,42.59,0.0,DELIVERED,cash,6181 Oak Ave,TRK880674,True,True
ORD_00425,443,2023-11-11,2023-05-08 04:26:00+00:00,PROD_197,130,9,128.13,1153.17,1169.3200000000002,0.0,16.15,0.0,CANCELLED,bank_transfer,1168 Pine Rd,,True,True
ORD_00426,321,2023-05-26,2023-05-26 12:00:00,PROD_035,85,4,469.5,1878.0,1914.9699999999998,11.37,25.6,0.0,PENDING,credit_card,6998 Main St,TRK686000,True,True
ORD_00427,297,2023-03-12,2023-03-12 12:00:00,PROD_153,170,9,402.67,3591.53,3615.0000000000005,12.57,10.9,32.5,DELIVERED,debit_card,2407 Pine Rd,TRK588374,True,True
ORD_00428,168,2023-07-11,2023-07-11 12:00:00,PROD_144,104,4,295.29,1181.16,1229.5800000000002,0.0,48.42,0.0,SHIPPED,credit_card,2009 Oak Ave,TRK445964,True,True
ORD_00429,263,2023-12-25,2023-06-19 00:10:00+00:00,PROD_122,2,8,256.31,2003.41,2037.76,19.99,14.36,47.07,SHIPPED,debit_card,1861 Main St,,True,True
ORD_00430,53,2023-06-01,2023-11-23 21:03:00+00:00,PROD_149,133,9,57.51,515.96,536.57,0.0,20.61,1.63,DELIVERED,bank_transfer,8106 Oak Ave,TRK964306,True,True
ORD_00431,388,2023-06-14,2023-06-14 12:00:00,PROD_074,30,5,105.73,527.31,564.2399999999999,11.52,25.41,1.34,CANCELLED,cash,97 Pine Rd,,True,True
ORD_00432,127,2023-09-17,2023-08-02 23:02:00+00:00,PROD_009,113,5,347.05,1710.24,1749.37,11.61,27.52,25.01,PENDING,cash,3257 Oak Ave,,True,True
ORD_00433,357,2023-08-03,2023-12-23 12:11:00+00:00,PROD_063,65,8,337.31,2698.48,2743.89,19.04,26.37,0.0,PROCESSING,bank_transfer,8641 Pine Rd,,True,True
ORD_00434,386,2023-04-18,2023-11-13 03:01:00+00:00,PROD_047,90,5,509.22,2546.1000000000004,2606.6500000000005,12.77,47.78,0.0,PENDING,cash,1603 Oak Ave,,True,True
ORD_00435,340,2023-04-02,2023-04-02 12:00:00,PROD_085,33,4,80.34,283.68,337.6,20.29,33.63,37.68,CANCELLED,debit_card,8831 Pine Rd,,True,True
ORD_00436,424,2023-04-17,2023-05-02 10:37:00+00:00,PROD_171,181,5,465.11,2325.55,2357.3500000000004,5.59,26.21,0.0,DELIVERED,paypal,3138 Pine Rd,TRK655873,False,True
ORD_00437,380,2023-06-24,2023-09-14 05:44:00+00:00,PROD_062,18,6,296.3,1766.9800000000002,1774.1600000000003,0.0,7.18,10.82,PROCESSING,bank_transfer,1340 Pine Rd,,True,True
ORD_00438,350,2023-01-08,2023-05-12 01:10:00+00:00,PROD_125,153,3,19.57,58.71,109.68,16.73,34.24,0.0,SHIPPED,paypal,3654 Pine Rd,TRK590335,True,True
ORD_00439,80,2023-02-22,2023-02-22 12:00:00,PROD_108,101,2,420.65,833.3499999999999,892.3999999999999,17.49,41.56,7.95,PENDING,cash,1857 Pine Rd,TRK688130,True,True
ORD_00440,302,2023-07-19,2023-12-25 01:04:00+00:00,PROD_115,143,2,27.43,54.86,79.67999999999999,13.77,11.05,0.0,PENDING,bank_transfer,1125 Pine Rd,TRK281969,False,True
ORD_00441,399,2023-12-26,2023-08-09 12:49:00+00:00,PROD_001,138,2,170.8,341.6,370.38,8.51,20.27,0.0,PROCESSING,debit_card,2712 Main St,TRK342054,True,True
ORD_00442,476,,,PROD_164,74,7,116.88,818.16,862.1,15.0,28.94,0.0,PENDING,cash,5113 Oak Ave,TRK141540,True,True
ORD_00443,175,2023-03-05,2023-08-16 12:38:00+00:00,PROD_115,192,8,85.04,680.32,685.74,0.0,5.42,0.0,PROCESSING,bank_transfer,3113 Main St,,True,True
ORD_00444,366,2023-09-13,2023-05-05 01:16:00+00:00,PROD_191,73,4,120.64,482.55999999999995,531.4499999999999,19.15,29.74,0.0,PENDING,paypal,2379 Pine Rd,,True,True
ORD_00445,367,2023-12-14,2023-12-14 12:00:00,PROD_111,7,7,300.69,2104.83,2123.81,0.0,18.98,0.0,DELIVERED,debit_card,4085 Main St,TRK604190,True,True
ORD_00446,343,2023-01-16,2023-01-16 00:03:00+00:00,PROD_096,137,9,329.41,2964.69,2982.86,8.17,10.0,0.0,PENDING,bank_transfer,3719 Oak Ave,,True,True
ORD_00447,101,2023-01-10,2023-10-22 06:59:00+00:00,PROD_074,60,10,222.65,2226.5,2255.65,18.48,10.67,0.0,CANCELLED,debit_card,5077 Oak Ave,TRK337214,True,True
ORD_00448,423,2023-05-19,2023-05-19 12:00:00,PROD_059,90,6,344.85,2069.1000000000004,2116.44,10.97,36.37,0.0,SHIPPED,credit_card,3108 Pine Rd,TRK560621,True,True
ORD_00449,93,2023-01-02,2023-01-02 12:00:00,PROD_023,186,6,45.93,275.58,312.61,24.47,12.56,0.0,SHIPPED,cash,7729 Oak Ave,TRK222264,True,True
ORD_00450,450,2023-07-25,2023-11-03 23:35:00+00:00,PROD_200,138,9,431.47,3883.2300000000005,3946.1900000000005,11.93,51.03,0.0,SHIPPED,debit_card,7367 Pine Rd,TRK968648,True,True
ORD_00451,311,2023-06-07,2023-06-14 04:28:00+00:00,PROD_038,27,3,460.43,1381.29,1408.22,13.23,13.7,0.0,SHIPPED,debit_card,9317 Pine Rd,TRK343080,False,True
ORD_00452,54,2023-03-16,2023-07-06 23:46:00+00:00,PROD_115,177,9,228.82,2059.38,2116.2599999999998,8.2,48.68,0.0,SHIPPED,debit_card,9395 Pine Rd,,True,True
ORD_00453,438,2023-09-03,2023-01-18 07:34:00+00:00,PROD_104,141,5,407.12,2035.6,2053.83,16.15,2.08,0.0,PROCESSING,bank_transfer,8010 Main St,,True,True
ORD_00454,310,2023-10-23,2023-04-20 22:33:00+00:00,PROD_015,35,7,173.61,1196.6,1230.29,0.0,33.69,18.67,CANCELLED,cash,1814 Pine Rd,,True,True
ORD_00455,477,2023-03-09,2023-05-02 13:11:00+00:00,PROD_111,10,10,11.28,112.79999999999998,157.04,0.0,44.24,0.0,SHIPPED,credit_card,54 Main St,,True,True
ORD_00456,23,2023-03-17,2023-11-06 04:34:00+00:00,PROD_087,124,4,221.64,886.56,947.49,13.73,47.2,0.0,PROCESSING,cash,6331 Pine Rd,TRK269228,True,True
ORD_00457,295,2023-06-11,2023-06-11 12:00:00,PROD_049,189,7,273.7,1915.8999999999999,1980.05,24.15,40.0,0.0,SHIPPED,bank_transfer,2773 Oak Ave,TRK713285,True,True
ORD_00458,207,2023-04-17,2023-07-10 18:10:00+00:00,PROD_042,137,3,242.67,728.01,747.5999999999999,16.16,3.43,0.0,CANCELLED,credit_card,8538 Pine Rd,,True,True
ORD_00459,249,2023-09-11,2023-03-18 17:19:00+00:00,PROD_011,2,10,421.97,4219.700000000001,4251.27,21.75,9.82,0.0,DELIVERED,credit_card,4532 Oak Ave,TRK866982,True,True
ORD_00460,142,2023-04-23,2023-10-24 22:23:00+00:00,PROD_188,129,2,353.29,677.0300000000001,695.98,5.89,13.06,29.55,CANCELLED,bank_transfer,2325 Main St,TRK605939,True,True
ORD_00461,46,2023-08-04,2023-08-04 12:00:00,PROD_013,160,3,54.1,138.17000000000002,171.23000000000002,23.13,9.93,24.13,CANCELLED,paypal,510 Main St,TRK573999,True,True
ORD_00462,227,2023-09-01,2023-06-04 12:50:00+00:00,PROD_036,127,6,280.25,1679.51,1703.18,14.69,8.98,1.99,PROCESSING,cash,5340 Pine Rd,TRK809955,True,True
ORD_00463,60,2023-01-12,2023-01-12 12:00:00,PROD_104,102,8,154.0,1232.0,1282.66,0.0,50.66,0.0,DELIVERED,paypal,3922 Main St,TRK299448,True,True
ORD_00464,118,2023-07-06,2023-02-19 11:24:00+00:00,PROD_026,160,3,70.25,195.09999999999997,248.23999999999998,13.55,39.59,15.65,CANCELLED,bank_transfer,9572 Pine Rd,TRK141821,False,True
ORD_00465,404,2023-03-16,2023-04-26 14:49:00+00:00,PROD_082,109,5,11.91,59.55,91.77,9.14,23.08,0.0,SHIPPED,credit_card,1125 Oak Ave,TRK353576,True,True
ORD_00466,227,2023-02-17,2023-09-13 06:40:00+00:00,PROD_151,185,5,293.97,1469.8500000000001,1488.93,0.0,19.08,0.0,DELIVERED,cash,7473 Pine Rd,TRK995114,True,True
ORD_00467,100,2023-08-15,2023-10-27 19:25:00+00:00,PROD_086,22,4,335.93,1340.3600000000001,1385.47,17.86,27.25,3.36,DELIVERED,bank_transfer,1211 Main St,TRK981534,True,True
ORD_00468,254,2023-03-20,2023-01-21 07:07:00+00:00,PROD_187,64,3,386.73,1160.19,1189.62,10.61,18.82,0.0,DELIVERED,debit_card,6324 Main St,TRK408462,False,True
ORD_00469,210,2023-05-31,2023-10-06 12:45:00+00:00,PROD_110,52,3,27.42,68.80000000000001,95.93,0.0,27.13,13.46,CANCELLED,bank_transfer,7212 Main St,,True,True
ORD_00470,300,2023-04-26,2023-04-26 12:00:00,PROD_131,36,6,105.9,635.4000000000001,679.85,7.53,36.92,0.0,CANCELLED,paypal,3007 Main St,TRK265134,True,True
ORD_00471,452,2023-03-16,2023-07-10 05:35:00+00:00,PROD_146,95,7,118.12,826.84,885.0400000000001,11.98,46.22,0.0,SHIPPED,bank_transfer,6411 Oak Ave,TRK898958,True,True
ORD_00472,210,2023-04-12,2023-05-13 14:24:00+00:00,PROD_001,59,4,72.09,279.46000000000004,335.42,21.45,34.51,8.9,DELIVERED,debit_card,6285 Oak Ave,,True,True
ORD_00473,320,2023-11-16,2023-06-10 09:40:00+00:00,PROD_033,134,2,479.46,958.92,984.02,0.0,25.1,0.0,SHIPPED,cash,7530 Oak Ave,,True,True
ORD_00474,342,2023-09-23,2023-10-07 13:19:00+00:00,PROD_123,27,5,393.0,1965.0,1996.52,0.0,31.52,0.0,DELIVERED,debit_card,2113 Pine Rd,TRK995503,True,True
ORD_00475,304,2023-11-10,2023-02-18 11:15:00+00:00,PROD_107,150,8,404.95,3239.6,3250.15,8.04,2.51,0.0,CANCELLED,debit_card,7517 Pine Rd,TRK339299,True,True
ORD_00476,480,2023-11-24,2023-11-24 12:00:00,PROD_152,173,5,406.74,2033.6999999999998,2069.98,12.28,24.0,0.0,PROCESSING,bank_transfer,5992 Pine Rd,TRK486643,True,True
ORD_00477,443,2023-02-01,2023-02-01 00:03:00+00:00,PROD_060,37,7,366.84,2537.2999999999997,2554.4599999999996,0.0,17.16,30.58,PENDING,cash,7542 Main St,TRK985574,True,True
ORD_00478,61,2023-10-23,2023-10-18 22:15:00+00:00,PROD_138,197,6,463.21,2779.2599999999998,2843.6099999999997,13.25,51.1,0.0,PROCESSING,cash,2699 Oak Ave,TRK508837,True,True
ORD_00479,407,2023-05-27,2023-05-27 12:00:00,PROD_171,40,1,397.11,377.18000000000006,416.65000000000003,0.0,39.47,19.93,CANCELLED,cash,8405 Main St,TRK870596,False,True
ORD_00480,280,2023-11-08,2023-10-01 22:24:00+00:00,PROD_036,42,4,27.27,109.08000000000001,178.63,22.64,46.91,0.0,SHIPPED,bank_transfer,4704 Oak Ave,TRK715766,True,True
ORD_00481,310,2023-12-14,2023-12-09 15:24:00+00:00,PROD_131,64,2,471.62,920.8,935.3699999999999,9.53,5.04,22.44,CANCELLED,bank_transfer,9821 Pine Rd,,True,True
ORD_00482,281,2023-08-11,2023-08-11 12:00:00,PROD_028,89,6,348.59,2057.75,2072.92,0.0,15.17,33.79,SHIPPED,cash,6006 Oak Ave,TRK200806,True,True
ORD_00483,493,2023-05-18,2023-09-01 23:56:00+00:00,PROD_099,12,9,501.83,4516.47,4543.01,19.03,7.51,0.0,DELIVERED,paypal,8050 Main St,TRK501849,True,True
ORD_00484,60,2023-03-26,2023-01-05 05:19:00+00:00,PROD_107,12,7,298.16,2053.9300000000003,2095.42,0.0,41.49,33.19,PROCESSING,debit_card,2283 Pine Rd,TRK262142,True,True
ORD_00485,86,2023-03-25,2023-03-25 14:50:00+00:00,PROD_037,57,9,430.59,3875.31,3949.44,23.33,50.8,0.0,PENDING,debit_card,4754 Oak Ave,,True,True
ORD_00486,157,2023-12-20,2023-10-24 07:19:00+00:00,PROD_192,39,3,242.23,706.76,749.54,12.27,30.51,19.93,PROCESSING,credit_card,9927 Oak Ave,,False,True
ORD_00487,236,2023-05-21,2023-04-26 00:01:00+00:00,PROD_103,27,2,236.01,472.02,493.3,13.16,8.12,0.0,PROCESSING,debit_card,8761 Pine Rd,TRK824676,True,True
ORD_00488,229,2023-02-13,2023-02-13 12:00:00,PROD_139,163,8,195.45,1538.9399999999998,1563.51,5.69,18.88,24.66,SHIPPED,bank_transfer,9558 Pine Rd,TRK170787,True,True
ORD_00489,208,2023-07-07,2023-08-11 13:39:00+00:00,PROD_133,125,4,80.69,322.76,385.19,20.61,41.82,0.0,DELIVERED,debit_card,8197 Oak Ave,TRK803921,True,True
ORD_00490,85,2023-01-26,2023-12-17 01:25:00+00:00,PROD_129,37,5,132.87,664.35,717.61,5.29,47.97,0.0,DELIVERED,credit_card,6241 Pine Rd,TRK203588,True,True
ORD_00491,131,2023-03-12,2023-11-15 19:35:00+00:00,PROD_134,141,4,191.37,765.48,785.21,6.41,13.32,0.0,DELIVERED,credit_card,9892 Main St,TRK374749,False,True
ORD_00492,439,2023-04-02,2023-04-02 12:00:00,PROD_093,155,10,406.32,4063.2000000000003,4121.68,17.42,41.06,0.0,SHIPPED,debit_card,6254 Main St,TRK360084,True,True
ORD_00493,79,2023-08-19,2023-07-07 11:44:00+00:00,PROD_159,121,5,61.77,304.87,323.97999999999996,7.59,11.52,3.98,CANCELLED,debit_card,2791 Main St,,True,True
ORD_00494,49,2023-07-22,2023-10-25 22:26:00+00:00,PROD_054,105,6,364.52,2154.1099999999997,2223.0499999999997,21.87,47.07,33.01,DELIVERED,cash,4474 Oak Ave,TRK819096,True,True
ORD_00495,132,2023-10-27,2023-02-10 20:44:00+00:00,PROD_024,43,10,63.37,633.6999999999999,645.21,9.32,2.19,0.0,DELIVERED,debit_card,5792 Pine Rd,,True,True
ORD_00496,84,2023-02-27,2023-02-19 16:12:00+00:00,PROD_073,179,5,455.58,2233.7200000000003,2291.01,7.9,49.39,44.18,CANCELLED,cash,8579 Main St,,True,True
ORD_00497,350,2023-07-19,2023-11-09 16:56:00+00:00,PROD_122,41,4,401.86,1607.44,1672.31,20.04,44.83,0.0,DELIVERED,debit_card,334 Oak Ave,,False,True
ORD_00498,336,2023-08-04,2023-04-10 10:41:00+00:00,PROD_182,159,10,410.02,4075.08,4122.13,0.0,47.05,25.12,SHIPPED,paypal,4744 Main St,,True,True
ORD_00499,126,2023-11-01,2023-11-18 10:40:00+00:00,PROD_060,141,5,491.08,2419.38,2476.7200000000003,18.92,38.42,36.02,PENDING,bank_transfer,2601 Pine Rd,TRK735528,True,True
ORD_00500,198,2023-05-03,2023-05-03 12:00:00,PROD_055,44,5,104.74,523.6999999999999,567.2999999999998,5.06,38.54,0.0,SHIPPED,paypal,6104 Main St,TRK617623,True,True
ORD_00501,483,2023-10-08,2023-10-08 12:00:00,PROD_107,9,7,392.84,2728.7599999999998,2772.2999999999997,18.55,24.99,21.12,DELIVERED,bank_transfer,3426 Pine Rd,TRK140639,True,True
ORD_00502,230,2023-03-17,2023-09-05 10:03:00+00:00,PROD_063,76,4,438.74,1754.96,1790.56,0.0,35.6,0.0,PROCESSING,debit_card,2077 Oak Ave,,True,True
ORD_00503,152,2023-03-24,2023-03-16 13:13:00+00:00,PROD_113,11,1,162.1,162.1,200.87,13.09,25.68,0.0,DELIVERED,bank_transfer,6075 Main St,TRK977634,False,True
ORD_00504,239,2023-06-13,2023-06-13 12:00:00,PROD_039,54,8,359.12,2872.96,2884.71,0.0,11.75,0.0,PROCESSING,credit_card,6848 Main St,,True,True
ORD_00505,3,2023-10-12,2023-05-22 07:16:00+00:00,PROD_025,80,3,452.05,1356.15,1403.16,19.18,27.83,0.0,PENDING,bank_transfer,8685 Pine Rd,,True,True
ORD_00506,262,2023-09-20,2023-04-08 20:55:00+00:00,PROD_196,82,2,209.03,418.06,452.06,21.12,12.88,0.0,DELIVERED,debit_card,6395 Main St,TRK531786,False,True
ORD_00507,199,2023-01-20,2023-11-28 13:02:00+00:00,PROD_143,85,10,404.36,4040.1000000000004,4074.2100000000005,0.0,34.11,3.5,CANCELLED,bank_transfer,7918 Main St,,True,True
ORD_00508,104,2023-07-05,2023-01-13 20:46:00+00:00,PROD_043,83,4,301.26,1169.1,1193.4699999999998,0.0,24.37,35.94,DELIVERED,credit_card,6361 Oak Ave,TRK847043,False,True
ORD_00509,464,2023-09-04,2023-08-28 10:24:00+00:00,PROD_124,186,5,504.37,2500.12,2530.75,0.0,30.63,21.73,SHIPPED,cash,642 Oak Ave,,True,True
ORD_00510,111,2023-08-02,2023-07-03 20:56:00+00:00,PROD_058,4,4,152.65,610.6,657.59,7.96,39.03,0.0,DELIVERED,credit_card,7006 Pine Rd,TRK526710,True,True
ORD_00511,476,2023-05-12,2023-12-17 18:54:00+00:00,PROD_014,3,3,61.61,184.82999999999998,231.95999999999998,17.38,29.75,0.0,CANCELLED,credit_card,8023 Main St,TRK608317,True,True
ORD_00512,124,2023-04-01,2023-10-28 18:08:00+00:00,PROD_044,81,5,81.22,384.99,425.3,0.0,40.31,21.11,CANCELLED,bank_transfer,5265 Pine Rd,TRK674187,True,True
ORD_00513,181,2023-03-22,2023-02-15 23:58:00+00:00,PROD_183,187,2,248.98,497.9599999999999,521.8399999999999,9.26,14.62,0.0,DELIVERED,paypal,9359 Pine Rd,TRK673413,True,True
ORD_00514,291,2023-06-05,2023-05-04 16:55:00+00:00,PROD_054,74,10,122.7,1227.0,1242.41,0.0,15.41,0.0,CANCELLED,cash,7452 Oak Ave,,True,True
ORD_00515,486,2023-09-15,2023-05-18 06:50:00+00:00,PROD_035,183,10,473.86,4729.3,4743.79,0.0,14.49,9.3,SHIPPED,paypal,5633 Pine Rd,,True,True
ORD_00516,495,2023-12-17,2023-08-08 07:58:00+00:00,PROD_114,10,8,174.96,1399.68,1466.13,20.47,45.98,0.0,DELIVERED,cash,883 Pine Rd,TRK220321,True,True
ORD_00517,109,2023-03-26,2023-10-21 04:46:00+00:00,PROD_134,189,9,334.53,3010.7699999999995,3039.629999999999,5.93,22.93,0.0,SHIPPED,debit_card,3404 Main St,TRK276874,True,True
ORD_00518,309,2023-12-01,2023-09-13 03:38:00+00:00,PROD_030,64,8,421.78,3374.24,3416.67,10.09,32.34,0.0,DELIVERED,cash,1886 Main St,TRK952843,True,True
ORD_00519,381,2023-02-17,2023-02-17 12:00:00,PROD_192,177,3,192.17,576.51,615.41,0.0,38.9,0.0,SHIPPED,credit_card,1367 Oak Ave,TRK293361,True,True
ORD_00520,247,2023-07-16,2023-07-16 09:02:00+00:00,PROD_035,186,5,146.07,730.3499999999999,777.93,6.94,40.64,0.0,CANCELLED,cash,9617 Main St,TRK611162,True,True
ORD_00521,478,2023-05-12,2023-05-12 06:48:00+00:00,PROD_047,31,8,369.64,2957.12,2997.2799999999997,0.0,40.16,0.0,PROCESSING,bank_transfer,7948 Main St,TRK708985,True,True
ORD_00522,255,2023-11-24,2023-04-21 02:49:00+00:00,PROD_039,138,2,150.3,300.6,362.61000000000007,24.54,37.47,0.0,PENDING,debit_card,3700 Oak Ave,,True,True
ORD_00523,452,2023-11-10,2023-05-09 01:34:00+00:00,PROD_043,126,5,294.63,1439.2,1448.35,5.06,4.09,33.95,SHIPPED,credit_card,728 Main St,TRK635397,True,True
ORD_00524,404,2023-05-16,2023-03-25 00:12:00+00:00,PROD_031,193,9,409.04,3681.36,3706.57,10.96,14.25,0.0,CANCELLED,credit_card,1990 Pine Rd,TRK543773,True,True
ORD_00525,193,2023-10-01,2023-05-11 23:56:00+00:00,PROD_091,89,9,420.3,3782.7000000000003,3824.17,8.0,33.47,0.0,PENDING,cash,4860 Pine Rd,TRK366930,True,True
ORD_00526,306,2023-09-03,2023-09-03 11:13:00+00:00,PROD_165,171,6,293.33,1759.98,1820.92,11.74,49.2,0.0,SHIPPED,paypal,3544 Main St,,True,True
ORD_00527,279,2023-02-07,2023-02-07 12:00:00,PROD_049,19,10,37.7,377.0,435.28000000000003,12.11,46.17,0.0,SHIPPED,credit_card,4808 Oak Ave,TRK368622,True,True
ORD_00528,402,2023-08-05,2023-08-05 12:00:00,PROD_003,36,5,77.69,388.44999999999993,418.33,10.91,18.97,0.0,SHIPPED,bank_transfer,9626 Oak Ave,,True,True
ORD_00529,436,2023-07-17,2023-03-07 23:17:00+00:00,PROD_121,75,5,367.45,1832.25,1872.57,0.0,40.32,5.0,DELIVERED,cash,823 Main St,,True,True
ORD_00530,186,2023-06-04,2023-06-04 13:49:00+00:00,PROD_065,20,5,443.31,2216.55,2266.59,13.71,36.33,0.0,DELIVERED,paypal,2620 Main St,TRK584813,True,True
ORD_00531,228,2023-12-23,2023-12-23 00:04:00+00:00,PROD_092,82,3,480.61,1441.83,1493.1999999999998,24.37,27.0,0.0,DELIVERED,bank_transfer,1210 Pine Rd,TRK937637,True,True
ORD_00532,6,,,PROD_026,183,10,156.18,1561.8000000000002,1595.2600000000002,6.76,26.7,0.0,DELIVERED,debit_card,3794 Oak Ave,TRK356580,True,True
ORD_00533,45,2023-12-26,2023-02-02 20:32:00+00:00,PROD_107,156,7,332.78,2329.46,2377.13,5.27,42.4,0.0,DELIVERED,cash,3220 Oak Ave,TRK916564,True,True
ORD_00534,98,2023-03-15,2023-06-22 14:23:00+00:00,PROD_045,145,2,418.53,837.06,901.2799999999999,13.3,50.92,0.0,PROCESSING,paypal,8697 Oak Ave,TRK765087,True,True
ORD_00535,239,2023-03-15,2023-02-18 01:28:00+00:00,PROD_079,66,10,426.18,4261.8,4319.65,13.74,44.11,0.0,SHIPPED,debit_card,9649 Pine Rd,,True,True
ORD_00536,73,2023-12-10,2023-01-22 10:21:00+00:00,PROD_098,88,7,318.93,2223.2200000000003,2281.7700000000004,23.38,35.17,9.29,CANCELLED,cash,1803 Oak Ave,TRK554682,True,True
ORD_00537,398,2023-10-19,2023-10-19 11:22:00+00:00,PROD_039,66,7,43.83,306.81,359.64,20.52,32.31,0.0,PENDING,bank_transfer,4202 Pine Rd,,True,True
ORD_00538,346,2023-10-07,2023-10-07 12:00:00,PROD_070,6,6,124.54,747.24,774.75,0.0,27.51,0.0,DELIVERED,bank_transfer,9588 Pine Rd,TRK239768,True,True
ORD_00539,92,2023-05-19,2023-05-19 12:00:00,PROD_182,68,5,89.59,447.95000000000005,468.41,0.0,20.46,0.0,DELIVERED,debit_card,2949 Oak Ave,TRK640625,True,True
ORD_00540,248,2023-05-10,2023-05-10 04:48:00+00:00,PROD_118,190,9,263.41,2370.69,2393.7400000000002,0.0,23.05,0.0,PENDING,credit_card,5728 Pine Rd,TRK529647,True,True
ORD_00541,328,2023-10-22,2023-03-02 23:13:00+00:00,PROD_057,76,5,384.98,1899.5,1913.28,0.0,13.78,25.4,SHIPPED,credit_card,5691 Pine Rd,TRK720738,True,True
ORD_00542,337,2023-02-26,2023-10-03 19:20:00+00:00,PROD_069,147,5,332.05,1647.89,1666.8400000000001,11.53,7.42,12.36,DELIVERED,credit_card,4319 Pine Rd,TRK745846,True,True
ORD_00543,368,2023-12-12,2023-12-12 12:00:00,PROD_141,188,7,34.44,241.08,274.56,0.0,33.48,0.0,CANCELLED,paypal,2511 Main St,TRK192044,True,True
ORD_00544,106,2023-03-12,2023-06-06 00:07:00+00:00,PROD_087,28,2,399.22,798.44,828.99,19.56,10.99,0.0,DELIVERED,paypal,9145 Pine Rd,TRK731867,False,True
ORD_00545,363,2023-05-21,2023-05-21 15:13:00+00:00,PROD_124,75,9,82.01,738.0899999999999,805.53,23.25,44.19,0.0,SHIPPED,paypal,2298 Main St,TRK763026,True,True
ORD_00546,281,2023-08-05,2023-11-22 17:21:00+00:00,PROD_082,80,10,210.44,2085.77,2133.31,6.96,40.58,18.63,PROCESSING,cash,8525 Oak Ave,,True,True
ORD_00547,423,2023-10-07,2023-09-14 06:20:00+00:00,PROD_053,11,4,129.56,496.48999999999995,504.28,0.0,7.79,21.75,CANCELLED,bank_transfer,2203 Oak Ave,,True,True
ORD_00548,5,2023-09-19,2023-12-04 01:50:00+00:00,PROD_200,87,4,180.26,711.92,743.27,9.38,21.97,9.12,CANCELLED,debit_card,2504 Pine Rd,,False,True
ORD_00549,344,2023-09-04,2023-11-11 01:31:00+00:00,PROD_162,32,7,401.06,2807.42,2812.37,0.0,4.95,0.0,PENDING,credit_card,9376 Main St,,True,True
ORD_00550,156,2023-09-13,2023-10-20 23:35:00+00:00,PROD_161,193,6,259.78,1544.06,1592.16,18.7,29.4,14.62,PENDING,credit_card,7228 Oak Ave,TRK405171,True,True
ORD_00551,163,2023-05-12,2023-11-03 10:43:00+00:00,PROD_039,12,5,379.58,1897.8999999999999,1931.4399999999998,18.25,15.29,0.0,PROCESSING,bank_transfer,1836 Pine Rd,TRK223951,True,True
ORD_00552,7,2023-12-06,2023-12-06 12:00:00,PROD_172,79,2,19.2,38.39999999999999,50.989999999999995,6.0,6.59,0.0,SHIPPED,paypal,9695 Oak Ave,TRK745269,True,True
ORD_00553,73,2023-11-02,2023-11-02 12:00:00,PROD_110,56,6,454.88,2729.2799999999997,2744.2899999999995,10.43,4.58,0.0,DELIVERED,bank_transfer,6936 Main St,TRK715776,True,True
ORD_00554,319,2023-06-12,2023-06-12 11:10:00+00:00,PROD_046,94,5,112.81,564.05,577.49,0.0,13.44,0.0,DELIVERED,paypal,4771 Oak Ave,TRK808168,True,True
ORD_00555,234,2023-11-20,2023-11-20 12:00:00,PROD_155,142,9,451.7,4065.3,4109.97,17.31,27.36,0.0,DELIVERED,debit_card,2636 Main St,TRK221136,True,True
ORD_00556,50,2023-05-04,2023-04-10 22:14:00+00:00,PROD_189,135,9,365.43,3288.87,3338.4,0.0,49.53,0.0,DELIVERED,paypal,6110 Oak Ave,TRK204795,True,True
ORD_00557,200,2023-01-21,2023-08-23 01:24:00+00:00,PROD_152,106,9,165.34,1470.9199999999998,1488.5299999999997,0.0,17.61,17.14,PENDING,paypal,6822 Pine Rd,TRK102510,True,True
ORD_00558,144,2023-10-10,2023-10-10 12:00:00,PROD_013,120,4,485.06,1940.24,1949.21,5.95,3.02,0.0,PROCESSING,cash,6987 Main St,,True,True
ORD_00559,415,2023-04-06,2023-01-15 10:40:00+00:00,PROD_076,43,7,175.58,1194.5500000000002,1237.3000000000002,10.15,32.6,34.51,SHIPPED,bank_transfer,5156 Pine Rd,TRK396069,True,True
ORD_00560,355,2023-12-25,2023-12-25 12:00:00,PROD_078,10,10,24.15,241.5,268.40000000000003,11.79,15.11,0.0,SHIPPED,credit_card,1982 Pine Rd,TRK391879,True,True
ORD_00561,150,2023-06-09,2023-10-18 23:16:00+00:00,PROD_190,93,7,259.8,1818.6000000000001,1824.2700000000002,0.0,5.67,0.0,PENDING,paypal,7625 Pine Rd,,True,True
